FrameIndex,FrameID,ObjectID,CenterX_px,CenterY_px,Width_px,Height_px,EstAltitude_m,GSD_cmpx,CenterX_m,CenterY_m,Width_m,Height_m,IndividualCount,Distances_px,MaxDistance_px,Distances_m,MaxDistance_m,Angle_deg,AngleXVal,AngleYVal,FilteredAngle_deg,FilteredAngleXVal,FilteredAngleYVal,NeighborFrameObjsPlusMinus25Deg_count,NeighborsConsideredForAngleFiltering,NeighborWindowStart,NeighborWindowEnd,ObjectGroupLength,MovingAvgAngleXVal,MovingAvgAngleYVal,MovingAvgAngle_deg,Angles_deg
3840,20240521_DJI_0007_003841,14,1719.8085594177246,529.2873162031174,119.30339813232422,51.333457231521606,80.0,2.696075809379276,46.36734253809549,14.269987294265045,3.21651005681304,1.3839889225371107,1,{},0.0,{},0.0,0.6992459,299.59412,3.656471,0.6992459,299.59412,3.656471,10,63,0,63,63,287.3345395,2.95984026,0.5901843797667286,{}
3841,20240521_DJI_0007_003842,14,1720.6452369689941,529.633417725563,118.83647918701172,50.78081488609314,80.0,2.696075809379276,46.38989999915777,14.279318453687598,3.2039215680790614,1.3690892659496277,1,{},0.0,{},0.0,-0.07627915,267.4047,-0.35600203,-0.07627915,267.4047,-0.35600203,10,63,0,63,63,283.488228,3.65204158,0.7380729573978145,{}
3842,20240521_DJI_0007_003843,14,1720.455493927002,529.8267942667007,120.62725067138672,51.22125506401062,80.0,2.696075809379276,46.38478438290264,14.284532031834225,3.252202124870558,1.3809638670412476,1,{},0.0,{},0.0,-1.0803287,280.6403,-5.292182,-1.0803287,280.6403,-5.292182,10,63,0,63,63,268.74536915,3.89849587,0.831090390841672,{}
3843,20240521_DJI_0007_003844,14,1721.736660003662,529.2850309610367,118.21414947509766,50.068591833114624,80.0,2.696075809379276,46.419325591573454,14.269925682406122,3.1871430872615663,1.349887192509451,1,{},0.0,{},0.0,0.24431285,283.2371,1.2077483,0.24431285,283.2371,1.2077483,10,63,0,63,63,265.45483365,3.2358636000000005,0.6983943087406979,{}
3844,20240521_DJI_0007_003845,14,1721.5345573425293,529.6274310350418,120.67325592041016,51.07551455497742,80.0,2.696075809379276,46.41387675061654,14.27915704797267,3.2534424612605233,1.3770345924327372,1,{},0.0,{},0.0,-0.4612906,262.3719,-2.1124122,-0.4612906,262.3719,-2.1124122,10,63,0,63,63,253.44373134999995,2.96024067,0.6691883185781043,{}
3845,20240521_DJI_0007_003846,14,1721.4415168762207,530.3458499908447,118.83098602294922,50.23979187011719,80.0,2.696075809379276,46.41136830911146,14.298526167650069,3.2037734682116024,1.3545028752927257,1,{},0.0,{},0.0,-0.13448155,273.09064,-0.6409847,-0.13448155,273.09064,-0.6409847,10,63,0,63,63,246.00867534999998,2.506872735,0.5838341106605479,{}
3846,20240521_DJI_0007_003847,14,1721.7834091186523,530.1261287927628,114.15779113769531,48.120020627975464,80.0,2.696075809379276,46.4205859831538,14.292602317580501,3.0777805913851224,1.297352235619164,1,{},0.0,{},0.0,-0.07047951,286.57574,-0.35251683,-0.07047951,286.57574,-0.35251683,10,63,0,63,63,242.61038235,2.244336895,0.5300159155785185,{}
3847,20240521_DJI_0007_003848,14,1722.1596908569336,531.0518932342529,114.71145629882812,48.231353759765625,80.0,2.696075809379276,46.43073082407471,14.317561628739353,3.092707823859385,1.3003538612531829,1,{},0.0,{},0.0,1.0816964,258.26352,4.8763785,1.0816964,258.26352,4.8763785,10,63,0,63,63,229.68451785000002,2.2987143199999998,0.5734049163177597,{}
3848,20240521_DJI_0007_003849,14,1720.817813873291,531.2803369760513,116.40506744384766,48.77405047416687,80.0,2.696075809379276,46.394552803327095,14.323720645200021,3.138368864245208,1.3149853760884511,1,{},0.0,{},0.0,1.4179028,287.46445,7.115356,1.4179028,287.46445,7.115356,10,63,0,63,63,222.74786085,2.048728375,0.5269643397718023,{}
3849,20240521_DJI_0007_003850,14,1721.9580459594727,530.8921033143997,117.66769409179688,49.28066611289978,80.0,2.696075809379276,46.425294324773425,14.313253571364363,3.1724102358633433,1.3286441177708612,1,{},0.0,{},0.0,1.2911236,280.54132,6.3228884,1.2911236,280.54132,6.3228884,10,63,0,63,63,212.73277134999998,2.25662369,0.6077585660519855,{}
3850,20240521_DJI_0007_003851,14,1722.9537963867188,532.1342450380325,115.93116760253906,48.387941122055054,80.0,2.696075809379276,46.45214051116419,14.346742653893436,3.1255921652630003,1.3045755752484132,1,{},0.0,{},0.0,4.334394,212.53687,16.109037,4.334394,212.53687,16.109037,9,63,0,63,63,212.85735334999998,2.489791867,0.6701580102686808,{}
3851,20240521_DJI_0007_003852,14,1723.9933776855469,531.8240797519684,113.2965087890625,47.17479944229126,80.0,2.696075809379276,46.48016841108073,14.338380362646767,3.0545597663331794,1.2718683558868042,1,{},0.0,{},0.0,156.87163,-15.217407,6.4996805,156.87163,-15.217407,6.4996805,37,63,0,63,63,205.38998484999996,2.232944397,0.622879687887412,{}
3852,20240521_DJI_0007_003853,14,1722.82808303833,531.9274306297302,113.54381561279297,47.07920551300049,80.0,2.696075809379276,46.448751183989124,14.341166780660885,3.0612273457827204,1.2692910710839607,1,{},0.0,{},0.0,-1.3967843,219.78493,-5.359085,-1.3967843,219.78493,-5.359085,10,63,0,63,63,204.51050134999997,2.4314609784999996,0.6811674104904656,{}
3853,20240521_DJI_0007_003854,14,1721.9186782836914,531.956559419632,114.38507080078125,47.23196268081665,80.0,2.696075809379276,46.42423294238996,14.341952114918993,3.083908223401221,1.273409520132545,1,{},0.0,{},0.0,12.706247,32.080994,7.2334394,12.706247,32.080994,7.2334394,9,63,0,63,63,200.65170235,3.0002853285,0.8566629376365912,{}
3854,20240521_DJI_0007_003855,14,1720.1374626159668,533.0799329280853,119.59819793701172,49.14860486984253,80.0,2.696075809379276,46.37621001765957,14.372239116329379,3.2244580830333174,1.3250836465432292,1,{},0.0,{},0.0,1.5687488,115.25928,3.1565683,1.5687488,115.25928,3.1565683,10,63,0,63,63,194.02046085,3.3427397635,0.9870398863340201,{}
3855,20240521_DJI_0007_003856,14,1721.8904113769531,532.9084753990173,120.04806518554688,49.34127330780029,80.0,2.696075809379276,46.423470845155336,14.367616491364817,3.236586845095394,1.3302781336913174,1,{},0.0,{},0.0,-0.826666,250.03448,-3.6077588,-0.826666,250.03448,-3.6077588,10,63,0,63,63,188.38963984999998,3.9766998234999997,1.209271823664464,{}
3856,20240521_DJI_0007_003857,14,1720.542984008789,534.0103965997696,122.9937744140625,50.42341589927673,80.0,2.696075809379276,46.38714318183331,14.39732512229672,3.3160053990200566,1.3594535183231036,1,{},0.0,{},0.0,4.381256,73.76076,5.6513085,4.381256,73.76076,5.6513085,9,63,0,63,63,174.948783875,4.8831460585,1.5988166962092771,{}
3857,20240521_DJI_0007_003858,14,1722.466049194336,533.5360640287399,121.07368469238281,49.45698380470276,80.0,2.696075809379276,46.43899047709943,14.384536756593182,3.2642383245154725,1.3333977764072173,1,{},0.0,{},0.0,179.07573,-186.31892,3.005865,-0.924270000000007,186.31892,-3.005865,50,63,0,63,63,172.814383875,4.48016855,1.4850457428584993,{}
3858,20240521_DJI_0007_003859,14,1723.9956092834473,533.703578710556,117.8909683227539,47.991435527801514,80.0,2.696075809379276,46.48022857665188,14.389053079406786,3.1784298783927536,1.2938854838389082,1,{},0.0,{},0.0,1.9378011,116.78168,3.951181,1.9378011,116.78168,3.951181,9,63,0,63,63,173.145006875,3.9628336399999995,1.3111207367516358,{}
3859,20240521_DJI_0007_003860,14,1723.5322952270508,533.7595027685165,117.86659240722656,47.792426347732544,80.0,2.696075809379276,46.46773727845593,14.390560834405083,3.177772685230906,1.2885200454766246,1,{},0.0,{},0.0,-179.05205,-286.62277,-4.742587,0.9479499999999916,286.62277,4.742587,50,63,0,63,63,158.43875794,4.155405539999999,1.5023636546337173,{}
3860,20240521_DJI_0007_003861,14,1726.6494941711426,533.5581439733505,115.05329132080078,46.43788933753967,80.0,2.696075809379276,46.551779325117806,14.385132048638551,3.101923955194776,1.2520007008157252,1,{},0.0,{},0.0,-0.56455415,150.24675,-1.4804784,-0.56455415,150.24675,-1.4804784,10,63,0,63,63,148.56738493999998,3.5559153699999997,1.3710953528935839,{}
3861,20240521_DJI_0007_003862,14,1725.6632995605469,534.9427914619446,118.81690979003906,47.61401653289795,80.0,2.696075809379276,46.52519077078813,14.422463194623715,3.20339396230124,1.2837099816173108,1,{},0.0,{},0.0,0.8288988,249.81503,3.6143296,0.8288988,249.81503,3.6143296,10,63,0,63,63,142.31940114,3.1085694699999995,1.2512671751890154,{}
3862,20240521_DJI_0007_003863,14,1727.2297096252441,534.4990682601929,119.81380462646484,47.74314880371094,80.0,2.696075809379276,46.56742237361812,14.410500080720686,3.2302710028310666,1.2871914855328017,1,{},0.0,{},0.0,1.7128365,203.46432,6.084305,1.7128365,203.46432,6.084305,10,63,0,63,63,153.46502149,3.444209494999999,1.2856711167264392,{}
3863,20240521_DJI_0007_003864,14,1727.5982093811035,533.9594131708145,118.1454849243164,46.801403760910034,80.0,2.696075809379276,46.57735740639347,14.395950570401869,3.185291838918334,1.2618013252478182,1,{},0.0,{},0.0,3.0620558,150.61227,8.056837,3.0620558,150.61227,8.056837,9,63,0,63,63,147.64260449,4.354981995,1.6895513349112303,{}
3864,20240521_DJI_0007_003865,14,1728.6847686767578,533.9322155714035,116.04286193847656,45.82570195198059,80.0,2.696075809379276,46.60665186871816,14.395217302503418,3.128603529234658,1.2354956648055955,1,{},0.0,{},0.0,4.036117,149.75548,10.566789,4.036117,149.75548,10.566789,9,63,0,63,63,153.89534028999998,4.810271524999999,1.7902982223916506,{}
3865,20240521_DJI_0007_003866,14,1730.701789855957,534.3894410133362,121.34880065917969,48.19182872772217,80.0,2.696075809379276,46.661032288800605,14.407544447037692,3.2716556595440234,1.2992882364256098,1,{},0.0,{},0.0,76.26778,4.2735205,17.48794,76.26778,4.2735205,17.48794,0,63,0,63,63,155.92881714736842,4.897308536842105,1.7989163788168427,{}
3866,20240521_DJI_0007_003867,14,1731.108112335205,534.7920459508896,118.57921600341797,47.19427227973938,80.0,2.696075809379276,46.671987050871685,14.418398981366435,3.196985557619751,1.2723933583466427,1,{},0.0,{},0.0,178.02457,-243.88774,8.412067,-1.9754299999999887,243.88774,-8.412067,50,63,0,63,63,150.70072476666667,5.369812277777777,2.0407165843112063,{}
3867,20240521_DJI_0007_003868,14,1734.7325134277344,534.8573040962219,117.42919921875,46.594605445861816,80.0,2.696075809379276,46.769703651962246,14.420158390436391,3.1659802332845164,1.2562258859015991,1,{},0.0,{},0.0,178.81688,-264.87598,5.4703197,-1.1831200000000024,264.87598,-5.4703197,50,63,0,63,63,155.2266050470588,5.353253676470588,1.9751596836232705,{}
3868,20240521_DJI_0007_003869,14,1735.7238006591797,535.1000064611435,117.67707824707031,46.27966046333313,80.0,2.696075809379276,46.79642950721072,14.426701830185833,3.172663239803585,1.2477347304147894,1,{},0.0,{},0.0,121.27181,-6.6605287,10.966794,121.27181,-6.6605287,10.966794,0,63,0,63,63,153.2833353625,5.875698593749999,2.1952026759068284,{}
3869,20240521_DJI_0007_003870,14,1736.117992401123,535.3754264116287,116.74816131591797,45.6197726726532,80.0,2.696075809379276,46.80705721540781,14.434127360845071,3.147618935133558,1.2299436553212204,1,{},0.0,{},0.0,176.09946,-83.11386,5.666915,-3.9005400000000066,83.11386,-5.666915,50,63,0,63,63,155.71677905333334,6.003999766666666,2.208069862564173,{}
3870,20240521_DJI_0007_003871,14,1733.404769897461,535.5266064405441,122.72392272949219,48.00498604774475,80.0,2.696075809379276,46.73390667983195,14.43820328903327,3.308729993031154,1.2942508161291428,1,{},0.0,{},0.0,4.675281,87.577194,7.162119,4.675281,87.577194,7.162119,9,63,0,63,63,146.36635112857144,6.094100678571428,2.3841865963518267,{}
3871,20240521_DJI_0007_003872,14,1732.394199371338,535.2062380313873,124.65625762939453,48.89240026473999,80.0,2.696075809379276,46.70666093234043,14.4295659138531,3.3608272068236142,1.3181761761625441,1,{},0.0,{},0.0,3.639956,207.695,13.212481,3.639956,207.695,13.212481,9,63,0,63,63,146.0678589076923,6.676760607692306,2.6171678432434233,{}
3872,20240521_DJI_0007_003873,14,1736.0204887390137,536.0132020711899,126.64844512939453,49.776531457901,80.0,2.696075809379276,46.804428442760425,14.451322276120607,3.4145380920885917,1.3420130233845344,1,{},0.0,{},0.0,7.0918713,103.33659,12.856365,7.0918713,103.33659,12.856365,9,63,0,63,63,137.42226131666666,6.931963191666665,2.887711780725232,{}
3873,20240521_DJI_0007_003874,14,1735.0145530700684,536.6676342487335,125.87230682373047,49.43145990371704,80.0,2.696075809379276,46.77730765453208,14.468966263748154,3.393612814982257,1.3327096326871315,1,{},0.0,{},0.0,5.9363756,157.13571,16.33923,5.9363756,157.13571,16.33923,9,63,0,63,63,131.4184378,7.009023027272726,3.052899764504959,{}
3894,20240521_DJI_0007_003895,15,1852.0378875732422,579.5657479763031,160.68008422851562,67.25132703781128,80.0,2.696075809379276,49.932345467401134,15.62553193063717,4.332056881375255,1.8131467597529742,1,{},0.0,{},0.0,7.8639674,163.98863,22.650198,7.8639674,163.98863,22.650198,0,88,0,88,88,259.52714000000003,37.7796812,8.282438915867331,{}
3895,20240521_DJI_0007_003896,15,1853.451976776123,578.4757196903229,164.39655303955078,68.85987997055054,80.0,2.696075809379276,49.97047038432305,15.596143941703465,4.4322556979527,1.8565145662536184,1,{},0.0,{},0.0,7.9779315,243.01445,34.05801,7.9779315,243.01445,34.05801,0,88,0,88,88,261.6157927272727,37.65108781818182,8.189631754296954,{}
3896,20240521_DJI_0007_003897,15,1856.869010925293,578.6782371997833,152.96791076660156,64.02881383895874,80.0,2.696075809379276,50.06259621541705,15.601603967285785,4.124130838291221,1.7262653609446568,1,{},0.0,{},0.0,7.761711,255.35092,34.804897,7.761711,255.35092,34.804897,0,88,0,88,88,262.975795,37.51493691666666,8.118778404899995,{}
3897,20240521_DJI_0007_003898,15,1859.3017387390137,576.672180891037,150.36380767822266,63.090641498565674,80.0,2.696075809379276,50.128184401510815,15.547519168423149,4.05392224487414,1.700971523425032,1,{},0.0,{},0.0,9.257786,263.43176,42.939335,9.257786,263.43176,42.939335,0,88,0,88,88,265.15770846153845,37.92533592307692,8.139771789958209,{}
3898,20240521_DJI_0007_003899,15,1863.5089302062988,576.0399734973907,147.94384002685547,62.22405195236206,80.0,2.696075809379276,50.24161347291456,15.530474377817946,3.988678082430825,1.6776076123032266,1,{},0.0,{},0.0,8.916153,263.54462,41.34611,8.916153,263.54462,41.34611,0,88,0,88,88,267.59945285714286,37.74712571428571,8.02907261464607,{}
3899,20240521_DJI_0007_003900,15,1867.1288108825684,576.0649180412292,145.3403091430664,61.37465000152588,80.0,2.696075809379276,50.33920820015585,15.531146901630134,3.91848491608327,1.6547070917823368,1,{},0.0,{},0.0,10.195524,260.679,46.88253,10.195524,260.679,46.88253,0,88,0,88,88,268.05570266666666,37.3460964,7.931515413575714,{}
3900,20240521_DJI_0007_003901,15,1869.9561882019043,575.6337475776672,135.9085464477539,57.39305019378662,80.0,2.696075809379276,50.41543643610235,15.51952221906485,3.6641974436568905,1.5473601425395866,1,{},0.0,{},0.0,7.4043965,282.3326,36.69063,7.4043965,282.3326,36.69063,0,88,0,88,88,267.39486875,36.9513170625,7.86787764389184,{}
3901,20240521_DJI_0007_003902,15,1871.8464660644531,575.4703044891357,128.86138916015625,54.410133361816406,80.0,2.696075809379276,50.46639976028459,15.51511566949285,3.4742007407770616,1.4669384434189352,1,{},0.0,{},0.0,8.014789,285.748,40.23447,8.014789,285.748,40.23447,0,88,0,88,88,266.58211117647056,36.48327041176471,7.792840354971988,{}
3902,20240521_DJI_0007_003903,15,1872.088394165039,574.9031138420105,130.95245361328125,55.4673957824707,80.0,2.696075809379276,50.47292232528057,15.499823779662645,3.5305774236562932,1.4954430397838534,1,{},0.0,{},0.0,8.57864,280.28662,42.28249,8.57864,280.28662,42.28249,0,88,0,88,88,266.96402555555557,36.070197388888886,7.69478239692679,{}
3903,20240521_DJI_0007_003904,15,1872.3954391479492,574.6129202842712,131.6040802001953,55.8629035949707,80.0,2.696075809379276,50.48120049078872,15.49199994135206,3.5481457704335675,1.5061062302408712,1,{},0.0,{},0.0,6.896181,296.8948,35.908142,6.896181,296.8948,35.908142,0,88,0,88,88,266.8559494736842,36.08414152631579,7.700801570477365,{}
3904,20240521_DJI_0007_003905,15,1873.4173965454102,574.1580927371979,135.97572326660156,58.01701784133911,80.0,2.696075809379276,50.50875323696383,15.479737445881021,3.666008581619353,1.5641827833436026,1,{},0.0,{},0.0,7.335071,282.50232,36.365154,7.335071,282.50232,36.365154,0,88,0,88,88,266.0653045,35.85178675,7.674271231936834,{}
3905,20240521_DJI_0007_003906,15,1874.0249633789062,573.6957335472107,136.15631103515625,58.14840316772461,80.0,2.696075809379276,50.525133699387524,15.467271891607336,3.6708773647620534,1.567725031345356,1,{},0.0,{},0.0,7.383724,277.93582,36.017277,7.383724,277.93582,36.017277,0,88,0,88,88,269.613494,36.21461175,7.650207112546628,{}
3906,20240521_DJI_0007_003907,15,1876.691722869873,573.6420786380768,129.96768951416016,55.26172399520874,80.0,2.696075809379276,50.59703155691781,15.465825314581632,3.504027437000438,1.4898979724807657,1,{},0.0,{},0.0,8.367023,291.34067,42.850124,8.367023,291.34067,42.850124,0,88,0,88,88,270.163083,35.88072265,7.565256086259552,{}
3907,20240521_DJI_0007_003908,15,1877.1885108947754,573.3072745800018,133.52428436279297,56.56682252883911,80.0,2.696075809379276,50.6104253386811,15.456798743363054,3.5999159303520565,1.5250844183345378,1,{},0.0,{},0.0,6.750173,299.34213,35.430393,6.750173,299.34213,35.430393,0,88,0,88,88,269.79952249999997,35.47116655,7.489851684667826,{}
3908,20240521_DJI_0007_003909,15,1877.5148963928223,573.349632024765,133.9944076538086,56.76290273666382,80.0,2.696075809379276,50.61922493913926,15.457940732184785,3.612590810675387,1.5303708893846804,1,{},0.0,{},0.0,6.5953693,274.4432,31.731686,6.5953693,274.4432,31.731686,0,88,0,88,88,269.40970550000003,34.5697609,7.312047941182106,{}
3909,20240521_DJI_0007_003910,15,1878.7530899047852,573.7448179721832,138.33229064941406,58.66615533828735,80.0,2.696075809379276,50.6526075748886,15.468595244915193,3.7295434247590826,1.581684022368434,1,{},0.0,{},0.0,6.8716717,257.48236,31.029627,6.8716717,257.48236,31.029627,0,88,0,88,88,268.00868699999995,33.7229757,7.171718127290962,{}
3910,20240521_DJI_0007_003911,15,1877.8882598876953,573.2120025157928,141.51901245117188,59.9953293800354,80.0,2.696075809379276,50.62929110200558,15.454230136286819,3.8154598603684904,1.6175195621725522,1,{},0.0,{},0.0,6.5229654,253.57799,28.994524,6.5229654,253.57799,28.994524,0,88,0,88,88,266.659122,32.4513459,6.9385477606899055,{}
3911,20240521_DJI_0007_003912,15,1877.2588920593262,573.206627368927,139.91809844970703,59.198198318481445,80.0,2.696075809379276,50.6123228682329,15.454085218252448,3.772298005246031,1.5960283044529475,1,{},0.0,{},0.0,6.063513,273.45657,29.047956,6.063513,273.45657,29.047956,0,88,0,88,88,264.03367599999996,31.68139845,6.842208088506976,{}
3912,20240521_DJI_0007_003913,15,1877.984390258789,573.6009442806244,138.8690185546875,58.71623754501343,80.0,2.696075809379276,50.63188284968611,15.464716301121014,3.744014015975348,1.583034276628779,1,{},0.0,{},0.0,7.809957,264.91058,36.335136,7.809957,264.91058,36.335136,0,88,0,88,88,261.249026,31.09679995,6.788050195914259,{}
3913,20240521_DJI_0007_003914,15,1880.0359725952148,573.5002326965332,139.4519805908203,58.87530326843262,80.0,2.696075809379276,50.687195064767984,15.462001040465088,3.7597311144093895,1.587322809118898,1,{},0.0,{},0.0,7.13775,251.04305,31.437046,7.13775,251.04305,31.437046,0,88,0,88,88,258.423633,30.42465875,6.7146212559845315,{}
3914,20240521_DJI_0007_003915,15,1882.3530006408691,573.8811600208282,139.25365447998047,58.929054737091064,80.0,2.696075809379276,50.749663897403394,15.472271129906723,3.7543840921113536,1.5887719894625847,1,{},0.0,{},0.0,7.254073,234.95242,29.906698,7.254073,234.95242,29.906698,0,88,0,88,88,254.89826499999998,30.07755555,6.7296844786103875,{}
3915,20240521_DJI_0007_003916,15,1884.3316841125488,574.1151559352875,138.6581039428711,58.8721489906311,80.0,2.696075809379276,50.80301070382754,15.478579837151393,3.7383275981477198,1.5872377673981308,1,{},0.0,{},0.0,6.1523585,254.00623,27.380228,6.1523585,254.00623,27.380228,0,88,0,88,88,251.99559399999998,29.66019435,6.71289886453469,{}
3916,20240521_DJI_0007_003917,15,1885.7177352905273,573.2646596431732,139.15489196777344,59.39627408981323,80.0,2.696075809379276,50.84037969434264,15.455649812360035,3.751721379911005,1.6013685774080653,1,{},0.0,{},0.0,6.123223,248.07971,26.613775,6.123223,248.07971,26.613775,0,88,0,88,88,249.616223,29.1662875,6.664478188411105,{}
3917,20240521_DJI_0007_003918,15,1885.2744483947754,572.8090596199036,141.1520004272461,60.51797389984131,80.0,2.696075809379276,50.82842834358013,15.443366490345136,3.8055649379739145,1.6316104546400856,1,{},0.0,{},0.0,5.5657997,255.63542,24.911222,5.5657997,255.63542,24.911222,0,88,0,88,88,245.7978565,28.262485400000003,6.559214485712644,{}
3918,20240521_DJI_0007_003919,15,1885.430088043213,572.8309786319733,141.31725311279297,60.75493097305298,80.0,2.696075809379276,50.83262450649145,15.443957443527202,3.8100202756532933,1.6379989969695585,1,{},0.0,{},0.0,5.917172,235.52425,24.410406,5.917172,235.52425,24.410406,0,88,0,88,88,243.75651499999998,27.860733150000005,6.520462023108178,{}
3919,20240521_DJI_0007_003920,15,1887.8043937683105,572.6373767852783,143.64200592041016,62.10669994354248,80.0,2.696075809379276,50.89663758878652,15.438737790971947,3.8726973737273256,1.6744437131816212,1,{},0.0,{},0.0,5.2444205,233.6877,21.449934,5.2444205,233.6877,21.449934,0,88,0,88,88,242.907109,27.86556245,6.5441899412704965,{}
3920,20240521_DJI_0007_003921,15,1890.3851509094238,572.3701000213623,148.7582015991211,64.73711013793945,80.0,2.696075809379276,50.966216757766894,15.431531806795915,4.010633887781559,1.7453615661202044,1,{},0.0,{},0.0,5.292976,229.82368,21.291681,5.292976,229.82368,21.291681,0,88,0,88,88,243.0720445,27.863408449999998,6.539286744493042,{}
3921,20240521_DJI_0007_003922,15,1892.5324630737305,572.3341155052185,147.1575164794922,64.4097089767456,80.0,2.696075809379276,51.02410992158063,15.43056163696104,3.9674782034869107,1.7365345826136303,1,{},0.0,{},0.0,7.072441,230.055,28.5425,7.072441,230.055,28.5425,0,88,0,88,88,243.2857325,27.916123,6.545846372439216,{}
3922,20240521_DJI_0007_003923,15,1893.153190612793,571.6623026132584,147.44041442871094,64.89176630973816,80.0,2.696075809379276,51.04084520660344,15.41244905209661,3.975105346661027,1.7495312137557815,1,{},0.0,{},0.0,7.3435616,223.77876,28.839666,7.3435616,223.77876,28.839666,0,88,0,88,88,241.819991,27.9986697,6.604475493336792,{}
3923,20240521_DJI_0007_003924,15,1893.6647415161133,571.6981905698776,144.5972442626953,63.94863724708557,80.0,2.696075809379276,51.05463700676053,15.413416618613503,3.8984513235955918,1.7241037392463796,1,{},0.0,{},0.0,7.2913284,226.38744,28.966078,7.2913284,226.38744,28.966078,0,88,0,88,88,241.45761299999998,27.8547084,6.58058986198038,{}
3924,20240521_DJI_0007_003925,15,1895.4396629333496,571.5747874975204,143.28998565673828,63.38794827461243,80.0,2.696075809379276,51.10249023372613,15.410089578231652,3.8632066405543553,1.708987139493674,1,{},0.0,{},0.0,7.1154194,224.4489,28.01793,7.1154194,224.4489,28.01793,0,88,0,88,88,240.6323245,27.876872649999996,6.608167710522125,{}
3925,20240521_DJI_0007_003926,15,1895.5867767333984,572.0108664035797,143.71353149414062,63.970491886138916,80.0,2.696075809379276,51.1064565333015,15.42184659612772,3.8746257574181926,1.724692956883124,1,{},0.0,{},0.0,6.474033,230.3484,26.13914,6.474033,230.3484,26.13914,0,88,0,88,88,241.62683850000002,28.018306250000002,6.6143028869206795,{}
3926,20240521_DJI_0007_003927,15,1896.866512298584,572.1450841426849,144.24121856689453,64.45238828659058,80.0,2.696075809379276,51.140959174298494,15.425465208123633,3.888852600935932,1.7376852491619708,1,{},0.0,{},0.0,6.573913,214.97334,24.774082,6.573913,214.97334,24.774082,0,88,0,88,88,240.72300450000003,28.169240349999995,6.674358000161064,{}
3927,20240521_DJI_0007_003928,15,1895.9357643127441,572.5093388557434,142.61180877685547,64.02076721191406,80.0,2.696075809379276,51.11586550300598,15.435285791326926,3.844922477751031,1.7260484177794342,1,{},0.0,{},0.0,6.049164,258.5153,27.395348,6.049164,258.5153,27.395348,0,88,0,88,88,240.782051,28.556908900000003,6.763721953028777,{}
3928,20240521_DJI_0007_003929,15,1898.595085144043,572.2642064094543,142.8710174560547,64.29061889648438,80.0,2.696075809379276,51.18756280863241,15.428676834741587,3.851910940246733,1.7333238237683368,1,{},0.0,{},0.0,7.0475187,257.45508,31.828272,7.0475187,257.45508,31.828272,0,88,0,88,88,239.82217099999997,29.353249799999997,6.978060921760554,{}
3929,20240521_DJI_0007_003930,15,1899.3739128112793,572.0634269714355,140.31177520751953,63.21752071380615,80.0,2.696075809379276,51.208560592965526,15.423263668882955,3.782911829080563,1.7043922832542606,1,{},0.0,{},0.0,6.7762322,260.78107,30.986547,6.7762322,260.78107,30.986547,0,88,0,88,88,239.07925400000005,30.09046915,7.173516710642139,{}
3930,20240521_DJI_0007_003931,15,1898.290672302246,571.5418285131454,143.2624053955078,64.62004780769348,80.0,2.696075809379276,51.179355607644084,15.4092009790269,3.8624630558031567,1.742205476952547,1,{},0.0,{},0.0,6.646996,257.85175,30.048815,6.646996,257.85175,30.048815,0,88,0,88,88,238.92365450000003,30.52766795,7.281322972002184,{}
3931,20240521_DJI_0007_003932,15,1899.225254058838,571.9867104291916,145.65547943115234,65.93982338905334,80.0,2.696075809379276,51.204552640302424,15.421195332745723,3.9269821459787058,1.777787627139685,1,{},0.0,{},0.0,7.166877,244.14174,30.69889,7.166877,244.14174,30.69889,0,88,0,88,88,239.75983850000003,31.25326315,7.426765011371126,{}
3932,20240521_DJI_0007_003933,15,1898.982810974121,572.5113344192505,137.52342224121094,62.474913597106934,80.0,2.696075809379276,51.19801619094386,15.435339593231902,3.707735719275807,1.684371032422204,1,{},0.0,{},0.0,7.398103,257.66302,33.45591,7.398103,257.66302,33.45591,0,88,0,88,88,241.74781350000003,31.503329299999997,7.424651012188049,{}
3933,20240521_DJI_0007_003934,15,1898.943042755127,573.2808172702789,136.69567108154297,62.25057363510132,80.0,2.696075809379276,51.19694400961174,15.456085434235801,3.6854189204981425,1.6783226569758,1,{},0.0,{},0.0,7.7406955,234.53728,31.880331,7.7406955,234.53728,31.880331,0,88,0,88,88,242.402762,31.4723883,7.397621215818369,{}
3934,20240521_DJI_0007_003935,15,1899.9180793762207,573.9247405529022,133.6080551147461,60.78016519546509,80.0,2.696075809379276,51.22323173608564,15.473446094089567,3.6021744533307998,1.6386793307356964,1,{},0.0,{},0.0,7.3197446,254.8427,32.73537,7.3197446,254.8427,32.73537,0,88,0,88,88,244.263105,31.55243645,7.36036607690268,{}
3935,20240521_DJI_0007_003936,15,1899.8408889770508,573.8259601593018,130.52284240722656,59.317803382873535,80.0,2.696075809379276,51.221150624406455,15.470782899793296,3.51899477985547,1.5992529476608153,1,{},0.0,{},0.0,7.341962,235.92955,30.39891,7.341962,235.92955,30.39891,0,88,0,88,88,246.142425,31.892993949999997,7.382756306565003,{}
